,Messages,Time Stamp,Spam
1611,Good News I am agree with you,12-12-2021 18.44,
1612,"Diversified conglomerate ITC and cement manufacturing company Shree Cement have been identified as the two most valuable companies in West Bengal in terms of market capitalization, according to the Burgundy Private Hurun India List for 2021...&nbsp",12-12-2021 17.44,
1613,265/277/280 Possible on Monday /Tuesday! By Expiry 321/350 Watch IT !,12-12-2021 13.55,
1614,Itc Buy Its Giving Good Return Stock Buy And Hold For Long Term.,12-12-2021 13.48,
1615,ITC FUNDAMENTAL IS VERY STRONG SHOULD BUY,12-12-2021 10.55,
1616,ITC buy target will be 260/275/290,12-12-2021 10.48,
1617,kya safe rahana ye girta bhi nahi hai .ye upar hi hai Monday note kare paper pen laker 245-254 on Monday closing tak ITC ka ye investor meet 1st time ho raha hai . this not joke please take seriously and hold .,11-12-2021 20.53,
1618,"When times are difficult the Companies are forced to show their cohesiveness and how much they care for the stake holders to their stake holders. Yes inflation is eating away margins in most consumer goods businesses, hotels again face hurd...&nbsp",12-12-2021 8.42,
1619,ITC after investor Day ...... minimum going to 260-270....before investor day grab the ITC in low price,11-12-2021 22.45,
1620,experts always recommend the stocks in which they have failed and want to exit .So called Experts is a trap . Small inverters please keep safe distance from them,11-12-2021 19.54,
1621,"Hello Neha Mam, please share your opinion on ITC for 14th Dec Meet. What is the possibility on share price of ITC. Should I buy any OTM call option for good returns or wait.",11-12-2021 19.54,
1622,experts feel that new traders should invest in small amounts to test the waters.,11-12-2021 18.51,
1623,Why theres so noise of ups n dns if No definite announce ment by the company. If anyone has any concrete information on demerger n time frame which matters please let us know.,11-12-2021 13.18,
1624,trapping news....will drag 200 ...within week ....,11-12-2021 13.18,
1625,ITC will give a glimpse of its future plans in the first-ever investor meeting on Tuesday. Expect fireworks in ITC in the coming week. I shall not be surprised if ITC crosses the 270 mark within Dec. 2021. - My target for ITC is Rs 600 for ...&nbsp,11-12-2021 12.29,
1626,THIS STOCK IS SHOWING POWERFULL MOVEMENT AS PER CANDLE YOU CAN HOLD AND BUY ON EVERY DIP FOR ANYHELP 0R DETAILS JUST TEXTT ONN WHHAATZAPPPP __ EIGHT 44549 _2O 56,11-12-2021 12.11,
1627,Telle grm Profit_Junction : ACC formed inverted hammer pattern near the resistance. Buy it only above BB upper line of 2300 for a tgt of 2600 . I give freee intrdy sugggestions in my Tellee grm Profit_Junction,11-12-2021 11.29,
1628,Brother these type of manipulations are done by operators through media news to lure retailers...so that they can pull down the price....,11-12-2021 9.55,
1629,"Ok Dec 14th , company will just share future plans. No announcements , demerger etc. Pls read Economic times.",11-12-2021 9.51,
1630,iTC is headed towards 280 levels next week.,11-12-2021 6.24,
1631,"The big money is not in the buying and selling, but in the waiting",11-12-2021 9.37,
1632,Good Stock buy and hold. this will close above 245 on Monday.,11-12-2021 7.32,
1633,Just found out from the AR that ITC has actually setup a plant near Mysuru for producing pharma grade nicotine and nicotine salts. It has formed a wholly owned subsidiary named ITC indivision with initial investment of  50 Cr towards the...&nbsp,10-12-2021 19.17,
1634,Monday it will touch 250 buy then 280 in coming weeks,10-12-2021 16.01,
1635,New Zealand to ban cigarette sales for future generations...!!,10-12-2021 21.32,
1636,Buy ITC at 235.....1st target 245......2nd target 265.....and 3rd target 290 sl 230,10-12-2021 20.47,
1637,Absolutely no Hope on this management. Sell and get out,10-12-2021 20.53,
1638,ITC stocks are running and shorters are braking due to loosing money,10-12-2021 20.44,
1639,I am agree with you on Monday it will easly tuch 250 . Aur aise bhi ye yahi se gira tha market ke sath so market recovery karenge n,10-12-2021 20.26,
1640,Something very interesting I want to share. Just see technical buy sell charts provided by www IntradayAFL com and the accuracy.,10-12-2021 19.47,
1641,"Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, please find enclosed details of the Share Certificates for 33195 shares of Re.1/- each of the Company which have been intimated as...&nbsp",10-12-2021 18.42,
1642,After Tuesday 14 December I.t.c will move upto Rs 280 within 1 months,10-12-2021 13.09,
1643,Guys its not complete ban . its like they stop selling cigaratte for below age 14 years .Where as in india we have limit of 18 years .,10-12-2021 12.11,
1644,not sure about upper circuit but it can definitely come down to yesterdays price,10-12-2021 12.05,
1645,tobacco business is not bad for ITC even giving bonus share continuously is bad for ITC after lot of bonus share issue company need to announce at list one buy back offer to move up stock price even demerger also not help full for stock pri...&nbsp,10-12-2021 12.00,
1646,traders who are selling now can miss the big rally in coming days.im expecting that Monday opening will be around 250..Im expecting today afternoon itself it starts rally..,10-12-2021 11.55,
1647,"Dear Friend, New Zealand population is only 50Lacs which is 60% less than Mumbai population.. So ban in that country doesnt effect ITC..",10-12-2021 11.53,
1648,Sanjeev puri is only reason to not moving this counter he is distroying the company brick by brick....,10-12-2021 11.53,
1649,"Sir can you please explain how . itc regularly give bonus shares ,in this past 10 years, 2 bonus happens. see the history sir. itc is like wipro. once shorters dumping from retailers, they will pumps on Tuesday n Wed next week at 300 plus",10-12-2021 11.33,
1650,2010 1 for 1 and 2016 2 for 1 ..calculate returns of equity. approximately 350 per shares in this past 10 years . like wise 2010 itc was traded at 320 plus n gave bonus 1 for 1 . calculate n post,10-12-2021 11.36,
1651,ITC is slow and study wins the race kind of share. In long run ITC will perform well and bring good gains to investors.,10-12-2021 11.02,
1652,above 230 bullish itc for the day keep eyes!check charts also!,10-12-2021 11.38,
1653,what upper circuit is everyone dreaming of? this stock is highly overowned and there will be supply coming in at every higher level. Be realistic.,10-12-2021 10.57,
1654,"All are waiting for Upper circuit, ITC pls move fast",10-12-2021 10.51,
1655,How can it cross 350 in two days when there is Upper circuit limit . Its impossible to break sebi rules and cross upper circuit . and you are bronze status speaking non sense.,10-12-2021 10.48,
1656,"This stock really shows lots of strength in the last few days we expect it to move towards 245 to 248 range, if any positive news comes means it cross the above levels too",10-12-2021 10.46,
1657,After itc give buy call at 218 now give buy call for the REC for the target of 135 enjoy good profits in all call like in past 107 calls.,10-12-2021 10.41,
1658,"ITC buy with confidence,traders trying to down stay invested.Not surprised if it goes to 300 in short term.",10-12-2021 10.37,
1659,"Its shorters jagir and their birth right to short ITC and make money. Its not well accepted by these lots, how can they accept of ITC turning to investor friendly. Nothing wrong with company fundamentals. Its only negative mindset of these ...&nbsp",10-12-2021 10.32,
1660,some traders didnt expect go up by 4% yesterday..so now manipulators or big traders making the share to downfall so that they can buy..I dont think normal trader would sell..I believe it should go above 300 in a week..if not then one can se...&nbsp,10-12-2021 10.17,
1661,very much good news coming in . be ready,10-12-2021 10.19,
1662,even though it has great news why its moving down....is there any manipulation. I believe it should blast to 300 above after long period.but its seems reversal.no impact on share price..better keep watch on this..most of the stocks run away...&nbsp,10-12-2021 10.00,
1663,upper circuit any time ...event is 1st time in the history of ITC journey. buy buy now and risk reward will be remarkable from here. event is not for dividend and bonus. event is on demerger .,10-12-2021 9.23,
1664,Sugar stocks have been in focus as the government brought forward the target date for achieving 20 percent ethanol-blending with petrol by two years to 2023 to help reduce the countrys dependence on costly oil imports,10-12-2021 8.56,
1665,"in this stock, the weekly momentum indicator has triggered a bullish crossover.",10-12-2021 8.56,
1666,ITC moneycontrol forum has surely crossed all DMAs (daily message averages) after todays rally,10-12-2021 0.24,
1667,*ITC LTD SHARE HOLDERS WILL GET 20 25 % OF ITC INFOTECH LTD SHARES N ITC HOTELS 15 TO 20% SHARES SOURCES SAYS*,10-12-2021 7.59,
1668,please tell me when your friend cover the short,10-12-2021 8.02,
1669,no reason for this stock to rise. my client by mistake short sell delivery itc 300 qty. this is the reason..it spiked up..,10-12-2021 7.55,
1670,Have an opinion on this news? Post your comment here.,10-12-2021 7.23,
1671,How to make profit by going against popular opinion. .. simply follow,10-12-2021 7.17,
1672,Buy ITC tomorrow at 235 for target 240/245 sl 230,09-12-2021 23.29,
1673,can anyone one suggest ITC is top gainer today but delivery percentage is approx 30% which is low then previous day.. only volume base trading done n stock gain.. what is logic behind this.. any experts please help me,09-12-2021 22.27,
1674,"Telle grm Profit_Junction : UPL is near to its recent swing high which will act as support , Buy it only above fibonacci resistance 700 for 739 soon. I share freee intraday caallls in my Tellee grm Profit_Junction",09-12-2021 21.51,
1675,"Why doesnt ITC produce nicotine sulphate? It is highly lucarative, needs lot of regulatory approvals, broad applications from intermediate of insecticide to pharma intermediate. There are very few producers of the same and none listed, I be...&nbsp",09-12-2021 20.29,
1676,"sir , Could you give me singal of buy .???",09-12-2021 21.35,
1677,"Telle grm Profit_Junction : UPL is near to its recent swing high which will act as support , Buy it only above fibonacci resistance 700 for 739 soon. I share freee intraday caallls in my Tellee grm Profit_Junction",09-12-2021 21.20,
1678,I was loosing money in stock market trading for last 6 years. Then I found an interesting site www IntradayAFL com I started following their Buy Sell Charts and now making money everyday.,09-12-2021 20.18,
1679,"ITC to SENSEX/NIFTY: ""It doesnt matter what you guys think, where you guys go (up or down)...",09-12-2021 20.16,
1680,"every now and then ITC rumours start about company division splitting, ITC is managed by professional board & it makes no value sense for them to allow chance for more noise.",09-12-2021 20.06,
1681,FROM COUPLE OF DAYS WE SEEN HEAVY VOLUME IN THIS STOCK KEEP IT IN YOUR RADAR. IT WILL STOP FLACTUATING FOR ANYHELP AND INFOO JUST TEXTTT ON WHHATSAPPP 844 FIVE 492 O56,09-12-2021 20.01,
1682,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... v.gd/wSQSTI,09-12-2021 19.55,
1683,"I would expect ITC to gain at least 25% on 14th Dec, if if and only if the meeting outcome cheers street, implying spin off hotel and IT arm of ITC..",09-12-2021 18.59,
1684,Glad to know that management thinks that there are guys known as Investors!,09-12-2021 15.32,
1685,my hopes are limited ! I will be very happy if it will not decline on that day too !!,09-12-2021 19.15,
1686,"I think when Sun shines lesser, ITC goes higher ! is that so ? ",09-12-2021 19.12,
1687,can you please share any official link,09-12-2021 18.40,
1688,"Whatever the reason, today we are glad to see that ITC is the topmost gainer among Nifty50 index shares. May be at last God has listened to the silent prayers from all retail investors who have seen painful and sleepless nights due to short...&nbsp",09-12-2021 17.42,
1689,this will come down 6% in next few days..maha stock....just a name....it has made all of us joker,09-12-2021 18.22,
1690,Daily charts help traders to figure out short-term stock price movements.,09-12-2021 17.05,
1691,Today 9th.14th far away investors meet Not Board Meeting why n how we speculate bonus share splits share demerger ratio. Quitely listen to board what their planning is how they strategy investors benefit. Dont jump into sell or buy..,09-12-2021 16.30,
1692,it can touch 238 only and then come back to 223,09-12-2021 16.21,
1693,Investor meet: ITC will have a first ever investor meet on 14th December. That seems to be the cause sudden spirt in the counter today.,09-12-2021 15.16,
1694,"Telle grm Profit_Junction : Dabur is bearish as per indicators in short term, buy it abv 588 for a tgt of 630 and sell it below 560 for a tgt of 530 in a week. I give freee intrdy sugggestions in my Tellee grm Profit_Junction",09-12-2021 15.13,
1695,"Telle grm Profit_Junction : TVS motor broken its demand zone making it little bullish, buy it only abv 690 for a tgt of 730 within a week. I give freee intrdy sugggestions in my Tellee grm Profit_Junction",09-12-2021 15.12,
1696,after long standing with this stock now the time has come to reveal major happenings in next week.thsi will blast this stock price to highs may be fiis will start buying...Im expecting 300 above,09-12-2021 15.07,
1697,i will truly believe we are back in the bull run if ITC starts moving above 250 levels,09-12-2021 15.06,
1698,"Tomorrow it may open above 245, keep accumulating. Cheers.",09-12-2021 15.05,
1699,number of sellers are now 75 lakh up from 65 lakhs few minutes ago huge sell off has started,09-12-2021 15.03,
1700,"Dear Shorters, Keep begging to short ITC, Keet spreading negativity about ITC. Rally begins with execution plan in place. Good Luck.",09-12-2021 14.58,
1701,Number of sellers decreasing and buyer increasing. It is almost ready to fly in upcoming sessions. Very Bullish.,09-12-2021 14.57,
1702,UC confirmed for today itself.. aaj isko koi nahi rok sakta,09-12-2021 14.57,
1703,guys ITC INFOTECH ka demerger ka news hai..IPO of IT sector on the cards... 14th December meeting...,09-12-2021 14.07,
1704,see the upward move started.. good luck,09-12-2021 14.36,
1705,Dear How long you have been in ITC counter. Its all shorters paradise. These traders are against all investors interest. We investors have months together of bad experiences,09-12-2021 14.36,
1706,Sorry its analysts meet. They also got nod for food processing in PLI scheme,09-12-2021 14.09,
1707,"Largest allocation now 25% to ITC, value unlocking potential and most reasonable valuation in bluechip. Patience play, expecting higher levels ahead inspite of dull stock moves so far.",09-12-2021 14.34,
1708,"Bonus , handsome dividend and demerger is likely to be announced very soon.",09-12-2021 14.27,
1709,wait & see my bet it will atleast cross 240 for sure today by 3 PM,09-12-2021 14.32,
1710,first let them atleast announce any one of these now,09-12-2021 14.31,
1711,"Never in ITC history it has made even one single UC. If it makes, I bow to operator and I take back my words telling them they are weak.",09-12-2021 14.24,
1712,Only short covering taking place to release the margin money. Soon fresh shorts will start accumulating. This is NOT a NUY counter. This is SELL on RISE counter.,09-12-2021 14.23,
1713,if demerged happens then we can see 300 above.. dont know when it will happen.. waiting for that moment..Im expecting news before Xmas.,09-12-2021 14.05,
1714,Buy ICICI Bank (755) tgt...763....780 in this week,09-12-2021 14.04,
1715,itc 240 hit 1000 percent today.................................,09-12-2021 14.02,
1716,"finally some movement, should maintain the momentum now, hold on",09-12-2021 13.58,
1717,"ITC going to upper circuit ,buy as you can....soon rocket is there",09-12-2021 13.57,
1718,To know the stocks details and updates for more info v.gd/GjmAyK,09-12-2021 13.55,
1719,Seeing todays up movement in ITC quite confident that ITC should regain very soon its recent 52 week high of Rs 265 and will meet next target of Rs 300.,09-12-2021 13.55,
1720,ITC is planning investors meet on Dec 14th. May discuss demerger plans and plans to unlock the value,09-12-2021 13.55,
1721,All shorters are running for cover today. Sab ki badua laggayi. ITac has called for investors meet on 14th. aTo discuss all issues. Demerger may be one of the probable reasons.,09-12-2021 13.54,
1722,"something was cooking in ITC counter. anyone knows, please share the news on Forum",09-12-2021 13.52,
1723,itc can move towards 235-240 fast movement!keep eyes,09-12-2021 13.26,
1724,"BUY ITC CMP MONDAY TARGET 265,DONT MISS CHANCE",09-12-2021 13.25,
1725,To know the stocks details and updates for more info v.gd/GjmAyK,09-12-2021 13.08,
1726,"Why ITC operator has to become so stingy when it has made a small up move. See Voda Idea, what a rally of 15%. Every rise it is moving up and up. Disgusting ITC just made a Rs 3 move. When Nifty has come from 17380 to Not justified the acti...&nbsp",09-12-2021 13.05,
1727,sellers are rising continuously might take 20 dma halt it can crash down below 20 dma again.........,09-12-2021 13.02,
1728,Sell Sell Sell Sell Book your profit 226 down side go down,09-12-2021 12.51,
1729,if itc call any small investors meet we must ask Sanjeev puri regignatio to save company pls do something our PM pls sir save us....,09-12-2021 12.50,
1730,Hotel business demerger discussion on timelines on december 14th source cnbc tv18,09-12-2021 12.34,
1731,ITC to hold first ever investors meet next week,09-12-2021 12.37,
1732,Yeh ITC demat account me ata hai SAMAJH me nahi. Holding since year got 5.25 percent dividend and 20 percent up. Conclusion is buy on dip.,09-12-2021 12.35,
1733,"ITC Ltd : Intra Day Target : 225 , buy call given today for decent intra day gains today.",09-12-2021 11.05,
1734,short term target is 240.. enjoy the ride,09-12-2021 10.29,
1735,Whats a bad stock in moments and it going point 5 up its call up 1 ruppe and and its call 1 point down.,09-12-2021 10.05,
1736,it will fall faster if u go long its a bull trap,09-12-2021 9.58,
1737,"dont add any long position , yesterday and day before yesterday has lowest delivery taken in last 10 days",09-12-2021 9.45,
1738,"ITC proposes to subscribe to 16% of the share capitalof Mother Sparsh. The company plans to deploy the funds towards enhancement of its R&D capabilities, digital capabilities, driving new product launches and expanding the team. ""We are ela...&nbsp",09-12-2021 9.13,
1739,Today suggested to add hdfc life for the target of 722 in a two days,09-12-2021 9.33,
1740,"bhaalu bhalu hi rhega bull nhinban jaayega , on of the most bearish stock of India",09-12-2021 9.32,
1741,"What a dirty play, though market opened above 17524, the one who wants to kill ITC or grab at low has made it to open at 223, so that this will never cross 225 today. The crooked fund houses and their pimps are controlling this stock as if ...&nbsp",09-12-2021 9.28,
1742,Timeless financial quotes give investors a better perspective on the future by conveying wisdom from the past.,09-12-2021 9.23,
1743,plz dont spread FAKE NEWS for self benefit..liers and reumers are NOTbwelcome in this forum.....,09-12-2021 0.25,
1744,"I am remembering the undervaluation of Tata motors. During the deep fall, they couldnt do anything specifically to improve the valuation. But they focus on the operational performance of the company. They have very much improved the perform...&nbsp",08-12-2021 23.15,
1745,"Telle grm Profit_Junction: Hero motor is in range as per Bollinger from past one month , Buy it abv 2500 for 3000 tgt. Sell below 2400 for 2100 tgt. I share freee intraday caallls in my Tellee grm Profit_Junction",08-12-2021 21.01,
1746,we have delivery of 50 lakh shares and our stop loss is 195 to 200..................and target is 300 & above,08-12-2021 12.42,
1747,"Reliance buying some stake in ITC, NEWS COMING THIS WEEK OR NEXT WEEK",08-12-2021 15.58,
1748,Very boring and slow stock %u2026 to recover losses you may switch to Artemis medical %u2026which has just announced opening of 147 bedded hospital which will increase its revenue by at least 50% and profit bynat least 100%,08-12-2021 20.06,
1749,KRChoksey target 310 Prabhudas Lilladher 270 target but how much time to reach that target,08-12-2021 19.57,
1750,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. Queen of future,08-12-2021 16.40,
1751,Hey Hey sooo funny ! Aambani informed you kya .,08-12-2021 16.26,
1752,exit all positions tomorrow would be big fall,08-12-2021 15.25,
1753,"Fortunately, great investors of the past and present can provide us with guidance.",08-12-2021 14.09,
1754,Timeless financial quotes give investors a better perspective on the future by conveying wisdom from the past,08-12-2021 14.09,
1755,The best stock market quotes teach investors how success in the market depends on playing the odds instead of following natural instincts.,08-12-2021 14.09,
1756,"today volume lowest than last 10 days , they are waiting to trap people and then sell will happen",08-12-2021 14.09,
1757,Itc up just 2 rupees now after whole day and 1.3 rupees fall from days high in just last 5 minutes #itcstock #itcshare felt from 360 levels few years back still 40% down from life time highs no. attempt to give any profit to investors thanx...&nbsp,08-12-2021 13.57,
1758,life time highbof itc is 360 and its down 40% from those levels when index is at all time high and people want to say its bulliah which 40% down stock from.last 3 years is bullish ?,08-12-2021 13.41,
1759,then why all stock are up 4-5% but itc seems like wil go in red just 2% up in last 2 days index up 4%,08-12-2021 13.35,
1760,Can you say how RBI effects . It does not change any repo rate . all falthu comments and you are bronze level speaking all this .,08-12-2021 13.30,
1761,volumes are increasing heavily on the buy side...10 to 15 Rs upmove on d cards....enjoy,08-12-2021 13.24,
1762,if u buy 230 call today and suppose it takes 10 days to. cross 230 premium drop would be more than premium rise,08-12-2021 13.21,
1763,"yesterday, ITC zoomed or rather I should say skyrocket 1%.. I have 100 shares and I got a gain of 200rs.. yesterday, I had a party in which I ordered a biryani for 200rs..thanks ITC for making my day special",08-12-2021 11.24,
1764,"hahaha... bhai, aaj ye gadha bhi dorega. But gaghe jaisa dorega.",08-12-2021 11.18,
1765,Highly manipulative stock fake buy and sell volumes. It will only trap most of the newcomers.,08-12-2021 11.14,
1766,"Sab ghode ban kar bhag rahe hai, yeh gadha yehi ka yehi reh gaya",08-12-2021 11.03,
1767,Never jump to market with your limited knowledge. You will 101% end up with blown up account v.gd/wSQSTI,08-12-2021 10.56,
1768,Del % in NSE siteat 10 Am was 71.33 %. Why so much delivery seen and it is still struggling. Is it forced stop by some fund houses ?,08-12-2021 10.55,
1769,huge selloff might happen .......dont enter long now .....very weak at these price levels,08-12-2021 10.41,
1770,just see market depth before reading these bulls and longers comment they are lying to trap retailers,08-12-2021 10.39,
1771,can anybody explain why it not.risinf since morinng open bcoz sellers are increasing bulls are getting trapped,08-12-2021 10.28,
1772,sellers are rising every five minutes dont give fake ii deas,08-12-2021 10.24,
1773,"50 dma is near 235 till it dont have strength to cross 50 dma only add shorts , there are no positive news also which might take stock price up",08-12-2021 9.38,
1774,my short position of 10 lots will soon come in profit its a bear territory,08-12-2021 9.36,
1775,Today call to add federal bank for the target of 98 plus see very strong results in the third quarter come and price go and cross 120 if mid term investor so add for the target of 120 and if very short term investor than added for the first...&nbsp,08-12-2021 9.31,
1776,nifty nearly 400points up but this stock lies between 1r.s to 2r.s. bear stock!!,08-12-2021 9.28,
1777,Buy itc immediately at current time Current level Target Rs Today 232-240 achieved today or tomorrow,08-12-2021 9.26,
1778,itc cannot go up two days in a row its bear stock,08-12-2021 9.24,
1779,its a big bull trap all bulls would be trapped today,08-12-2021 9.18,
1780,All dirty shorters started creating selling pressure by creating large fake sell orders. when these people will mature ?,08-12-2021 9.06,
1781,"Invesco India Contra Fund Growth was the highest buyer of 2,812,671 shares in Nov 2021 constituting 0.02% of the paid up equity of the company. Now the holdings increased by this fund from 77 lacks to now 1.05 crore The high of November was...&nbsp",08-12-2021 8.21,
1782,"Sandeep, Yesterday both global cues and Nifty traded decently. Worrisome is FIIs are continue to sell in indian mkts, that to in cash. Its sure volatility will continue and today ends in Red",08-12-2021 8.11,
1783,work only on very sure conviction trades if you really wamt to grow! for profit sharing basis wtzp .70.215.37.682,07-12-2021 16.48,
1784,interested to make big together on profit sharing basis? wtzp .70.215.37.68.2,07-12-2021 16.48,
1785,"Telle grm Profit_Junction : ZEEL is near to its support level of 333, making it little weak. buy only abv next resistance of 342 for next tgt of 365 soon. I give freee intrdy sugggestions in my Tellee grm Profit_Junction",07-12-2021 16.00,
1786,recently there were many good news and updates with ITC but unfortunately couldnt come in light just think if these kind of news would have come with hul then what would be a jump?,07-12-2021 15.56,
1787,"India has selected as many as 60 consumer goods firms, includingHindustan Unilever Ltd.,ITC Ltd.,Nestle India Ltd.,Britannia Industries Ltd., Gujarat Cooperative Milk Marketing Federation Ltd. andDabur India Ltd., for production-l...&nbsp",07-12-2021 15.36,
1788,thousand of retailers trapped in long tomorrow operator wil.show big fall in price,07-12-2021 15.28,
1789,it made double top might see 217 tomorrow stay short enjoy forever,07-12-2021 15.20,
1790,I never thought that following technical charts can be so profitable. Now I stopped blaming my luck for loosing. Following charts by www AmiCharts com and making good profit.,07-12-2021 15.20,
1791,"now i am profit of 25000 on 10 lots of itc future shorted , itc always pays to shorter its forever bear stock",07-12-2021 15.13,
1792,as its said never ever long itc it will fall to days before close,07-12-2021 15.11,
1793,"All other counters allowed ITC operator to move, by keeping steady. Whenever ITC starts moving up all other will be silent or on mute. But ITC operator is sleeping it seems after lunch.",07-12-2021 14.03,
1794,There are plenty of value stocks in the market. Better to shift to some other stocks. it is not moving in tandem with the market. Always going in downwards irrespective of market direction.,07-12-2021 13.57,
1795,"will add 5 more near 222 , very weak stock lets",07-12-2021 13.18,
1796,too many shorts have been created. buy in cash and hold. 240 expected by Dec end or max mid Jan,07-12-2021 13.03,
1797,already making 1100 rupees gain on each lot of futures shorted just in 5 min amazing itc will fall,07-12-2021 12.58,
1798,"post lunch we may see 230 today , so buy and accumulate",07-12-2021 12.19,
1799,thirdeye sir thanks for one more good call. Sir i always follow you and earned a good returns. Sir in satin cred i bought on your call at 70 and today its made high of 88 plus and i fully exit and keep only 100 shares . Now today i added 84...&nbsp,07-12-2021 12.51,
1800,shorted 5 lots now lets see how much gain do I make very weak underperforming indexes,07-12-2021 12.47,
1801,"Sensex was 1000 points intra day high to 930 ha gaya. Girna chalu. Intra players FIIs are started selling, quickly sell including put options. NIFTS will sure reach to 16.2j",07-12-2021 12.46,
1802,it would no see anything might go down its not even able to ake out yesterdays high,07-12-2021 12.34,
1803,ITC skyrocketed 1%.. party from my side to all ITC forum members,07-12-2021 11.52,
1804,this stock will cross 250 levels i am very bullish on this,07-12-2021 11.52,
1805,It is the sixth consecutive week where the Nifty closed higher except a week in between. The broader market outperformed the benchmark,07-12-2021 11.50,
1806,"Post a base Triangle breakout in mid-May, the stock resumed the larger uptrend. For the week gone by, it has formed a bullish outside bar pattern on the weekly chart, which reinforces the uptrend",07-12-2021 11.50,
1807,Anyone on PLI scheme on food processing? If anyone has information on this then please share. How much the FMCG companies will gain ?,07-12-2021 11.50,
1808,cylinders will blast any time ..get ready to enjoy the money rain....this time 323.,07-12-2021 11.49,
1809,BUY ITC WAIT FOR ONE YESR FOR RS 20 PROFIT SO MAKE YOU CHOICE THESE TIME IF IT RESCHES 250 DONT LOOK AT ITC AGAIN.,07-12-2021 11.37,
1810,"All global indexes, its futures have turned deep green with jumps like 2.5- 3.00% even.",07-12-2021 11.35,
1811,"pure 3rd class stock fund manager suggest this one will go for 300 ,this deep shit stock wont recover with sensex only falls with it",07-12-2021 11.34,
1812,By all means with the index support today this could have easily reached 225 level at least. Operators do not have guts. Chillar people countig only paisas. A move of 7-10 rupees is not a big move by any means.,07-12-2021 11.32,
1813,"ITC is at very strong support levels...Accumulate as much as you can, leverage it as target soon is 350. Dont miss the opportunity ",07-12-2021 10.33,
1814,ITC Ltd is consolidating in 220 to 230. Only major positive or negative event will decisively move the needle on up or down side from this range.,07-12-2021 10.30,
1815,"dont go long in fno and dont buy before it takes out 230 very bearish might go down 2% today , seems like big shorting opportunity",07-12-2021 10.28,
1816,Never depend on single income. Make investment to create second source for more info.. Queen of future,07-12-2021 10.25,
1817,kachra stock of century award to itc only.... bc stock he,07-12-2021 10.19,
1818,all ae waiting Indian market to fall as most people have shorted. See now FIIs game. They will trap all,07-12-2021 10.18,
1819,the share move always from 2.30 pm to 3.30 pm and see today its give closing above 222 and tomorrow see 226 to 229. Even in F,07-12-2021 9.36,
1820,AGAIN U ARE COMING I LOWEST POINT THAT IS 175/- IN STOCK MARKET. JUST LIKE A LAZY DOG.,07-12-2021 10.17,
1821,Itc will rally big now buy for 10-15% upmove it will fly high,07-12-2021 9.36,
1822,"Bechare indian traders, FIIs are making them to dance to their tune. They are hitting on both sides. Trapping all shorters and on top buyers. Indians loosing collective strength like in history. Open up and see all global markets. Why India...&nbsp",07-12-2021 10.12,
1823,"India has selected as many as 60 consumer goods firms, including Hindustan Unilever Ltd., ITC Ltd., Nestle India Ltd., Britannia Ltd., Gujarat Cooperative Milk Marketing Federation Ltd. and Dabur India Ltd., for production-linked incentives...&nbsp",07-12-2021 8.40,
1824,"Now this share move like rocket keeping in view of major benefit of PLI, , paper demand increased and itc infotech value of 25000 crore give major boost to this share. i added yesterday for a year and in the coming years all facts which are...&nbsp",07-12-2021 8.51,
1825,Shareholding pattern has changed . now FII/FPI AND MF HAVE INCREASED THEIR STAKE IN ITC. IN MY VIEW SOME OPEARATOR ARE PLAYING . Big investor is taking help of operators for accumulating itc so they create some panic so retail investor woul...&nbsp,07-12-2021 9.08,
1826,buy Itc as much possible cmp 218 with sl 215 cb target 230-240-250 dont miss enjoy money rain....,07-12-2021 9.07,
1827,It has been fkcking 308 days in my account this bullshit is rotting in there!!,07-12-2021 8.54,
1828,This week will be the make or break for this stock .,07-12-2021 7.05,
1829,This stock is a very good choice to your portfolio ...buy at current levels for Good investment,07-12-2021 6.34,
1830,Big news must read on the business line and keep update for big upward move see the peers paper share price and think about where itc go due to multiple business.,07-12-2021 1.25,
1831,"ITC%u2019s paperboard, paper and packaging division saw a 25 per cent jump YoY in Q2FY22 to %u20B91,830 crore while segment profits (at a profit before tax level) rose 24 per cent YoY to %u20B9409 crore. Paperboard, paper and packaging divi...&nbsp",07-12-2021 1.22,
1832,"Putin here, geopolitical strength shown by govt. No link with short term markets but those with long frames just bet on India businesses and monopolies. Long bull market ahead till India becomes mid income country.",06-12-2021 23.26,
1833,Retail investors are only thinking from their point and expecting ITC to go for demerger. Think from ITCs point of view what they will gain if they go for demerger. At present they dont have any monetary issue then why they will go for deme...&nbsp,06-12-2021 15.48,
1834,Correct. ITC has formed Head and Shoulder pattern on the chart and it has broke the neckline support last week. It looks like its heading for 210-208 levels.,06-12-2021 15.42,
1835,Why ITC may gain little from listing its infotech or other divisions Listing non-cigarette businesses may help them find their own market value. But that may not solve ITCs problem of being an undervalued stock or of what to do with its cas...&nbsp,06-12-2021 15.29,
1836,Slowly and steadily it is coming down but market is not that much weak. Around 200 it can be a good buy.,06-12-2021 15.27,
