,Messages,Time Stamp,Spam
260,maruti is the best buy in coming days.. Biocon Hero motocorp too can do well,24-01-2022 6.30,
261,MARUTI SUZUKI GOOD BREAK OUT KEEP ACCUMULATE AT EVERY DIP FOR LONG TURM...,23-01-2022 22.21,
262,Something very interesting I want to share. Just see technical buy sell charts provided by www IntradayAFL com and the accuracy.,23-01-2022 20.15,
263,maruti 31 Dec we will provide to call January contact 130-150 target 700-900 done...v.gd/eMMiSp,23-01-2022 19.11,
264,Any dip can be taken as a fresh buying opportunity. The upside rally can take the share price so high in coming quarters for more info v.gd/GjmAyK,22-01-2022 21.35,
265,Looking weak from here with low delivery volume high chances of short sell possible here for more info v.gd/GjmAyK,22-01-2022 21.02,
266,"Maruti looking bullish , buy at current levels and hold for long term",22-01-2022 15.02,
267,The daily price action has formed a small bearish candle should consider Reliance cautiously to know exact target point for more info v.gd/GjmAyK,22-01-2022 13.06,
268,The weekly momentum indicator has triggered a bullish crossover. However The RSI factor should be considered to analyse the Entry point.for more info v.gd/GjmAyK,22-01-2022 13.04,
269,"On the weekly chart, the counter is placed above all its moving averages after two weeks of correction from the highs",22-01-2022 12.56,
270,Low Interest rates and system liquidity will be a reason for bullish in upcoming trading sessions. To know when exactly to trade for more info v.gd/GjmAyK,22-01-2022 12.29,
271,"v.gd/eMMiSp previous post Maruti 8000 CE buy 120 SL 60 tgt 220,250 ALL tgt done yesterday",22-01-2022 12.18,
272,Sound working capital management will be strong point to take this up with proper SL and target for more info v.gd/GjmAyK,22-01-2022 11.20,
273,results is on 25th and super duper hits and stock hits 8500 to 8700 on Monday,22-01-2022 10.32,
274,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... bnfs.at/891c,21-01-2022 16.21,
275,today itself 8200 plus seen. whoever traded in this counter has made bumper profit. I took 8300ce at 30 and booked at 80 ... 50 points and closed the system.,21-01-2022 15.14,
276,Do not sell Maruti unless you have other compelling commitments. HOLD tightly with patience.,21-01-2022 15.03,
277,Quarterly result will start soon to get the latest updates more info v.gd/GjmAyK,21-01-2022 14.48,
278,Impact of Covid left an strong impact on PHARMA sector the charts and volume bar reflects same. To know more for more info v.gd/GjmAyK,21-01-2022 14.40,
279,There will be heavy selling in the last one hour. Be Cautious....,21-01-2022 14.27,
280,The impact of Demand and supply creating ruckus in buying sector to know the target and SL for more info v.gd/GjmAyK,21-01-2022 14.17,
281,"Maruti : Intra Day Target : 8250 , buy call given today for decent intra day profits in this counter for retail investors ..buy buy buy ...",21-01-2022 12.14,
282,Ab Maruti 9000 paar....buy and hold ...what a movement,21-01-2022 12.12,
283,"Buy Confidence petro , promoter is regularly increase his stake around 28 lakhs share purchase by Promotor in Nov and Dec 2021 month very good fundamental company ,its is right time to invest here",21-01-2022 12.04,
284,Maruti touched 8100 levels today also but its down now due to market weakness. The maruti stock will continue to move from 8000 to 8300 rangebound for the next few trading sessions.,20-01-2022 13.40,
285,"Indication a strong price strength, Check RSI. for more info v.gd/GjmAyK",20-01-2022 13.12,
286,IndusInd bank 956 and target will be 1000/1060/1100 ForAny HelpOrTips wtzzp.. 73OO7: 311 44,20-01-2022 12.51,
287,Maruti Suzuki Celerio CNG launched at Rs 6.58 lakh,20-01-2022 12.51,
288,Buy Maruti current levels of 8000 for an upside target of 8500 in immediate short term.,20-01-2022 12.51,
289,"Maruti : Intra Day Target : 8150 , buy buy in this counter for very decent gains today.",20-01-2022 12.51,
290,Short Term Call : Buy Maruti Suzuki at 8080 Target 8800,20-01-2022 12.34,
291,"Exit Maruti at current levels, can add L& T Finance for good returns in few days. Do your own analysis before investing",20-01-2022 12.04,
292,kuch bhi nahi chal raha he to Maruti kaise 65 rs upper rahega.... frant line IT NICHE HE RELIANCE niche he Maruti kaise chalega short 8100 week expiry today month expiry next wheek maruti high 8350 lamba he sho short Maruti sham tak Paisa a...&nbsp,20-01-2022 11.23,
293,Book Profit can go down to 8000-8020..... ,20-01-2022 10.59,
294,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos........... bnfs.at/891c,19-01-2022 12.01,
295,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available............ bnfs.at/891c,19-01-2022 12.01,
296,"Maruti : Intra Day Target : 8000 , buy call given today to make decent profits today.",19-01-2022 12.00,
297,Start Buying have taken good support 7900 will boost today to 8000-8050 ,19-01-2022 11.46,
298,Quarterly result will start soon to get the latest updates more info v.gd/GjmAyK,19-01-2022 11.24,
299,Unlikely scenario analysis developed strong analytical skills developed strong. How? ..........bnfs.at/891c,19-01-2022 10.15,
300,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available bnfs.at/891c,19-01-2022 10.10,
301,Now its time to stay in this level and move above 8000 is quite easy and possible. reason month end quarterly result and budget. once again 8200 possible before expiry.,19-01-2022 9.23,
302,sell Maruti kal bhi gira tha aaj global market kharab he niche aayega sell sell sell karo...,19-01-2022 8.55,
303,sir who told you abt investment from reliance ? and are you sure it will touch 8400 ?,18-01-2022 22.06,
304,speedy recovery is expected from these levels...buy for for huge profit.,18-01-2022 13.54,
305,"Sirji, even though its Tuesday today, but Maruti not moving up today. (8100)",18-01-2022 13.26,
306,"Remember corrections in market are temporary, growth is permanent use dips as buying opportunity for more info v.gd/GjmAyK",18-01-2022 13.13,
307,Profit booking done and CLSA global brokerage sell rating absorbed. Now 8000 is the key level for weekly closing to break 52 week high once again and for higher targets . Most probably it will break high once again before January expiry.,18-01-2022 12.35,
308,The weekly momentum indicator has triggered a bullish crossover. However The RSI factor should be considered to analyse the Entry point.for more info v.gd/GjmAyK,18-01-2022 12.24,
309,"Maruti : Intra Day Target : 8100 , buy buy buy in this counter today.",18-01-2022 12.14,
310,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... bnfs.at/891c,18-01-2022 11.28,
311,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... bnfs.at/891c",18-01-2022 11.28,
312,Stock seen heavy volumes in last couple of days due to the latest news like investment from Reliance.for more info v.gd/GjmAyK,18-01-2022 11.06,
313,Have an opinion on this news? Post your comment here.,18-01-2022 11.01,
314,"Sbi life insurence at dip 1173 and target will 1200/1230 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",17-01-2022 16.03,
315,This week will be the make or break for this stock..,17-01-2022 15.51,
316,"Sbi life insurence at dip 1173 and target will 1200/1230 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",17-01-2022 15.40,
317,"Buy beml cmp 1893 and next tgt 2000/2100 soon , for any helpOrTips wtzp.. 73OO73 :11:44",17-01-2022 15.30,
318,Icici bank 720 cmp looking for 760/770 at my target forAnyHelp OrTips wtzp..... 73OO7 :31144,17-01-2022 15.30,
319,IndusInd bank 956 and target will be 1000/1060/1100 ForAny HelpOrTips wtzzp.. 73OO7: 311 44,17-01-2022 15.29,
320,Fundamentally strong stock add at every dips for long term for more... Queen of future,17-01-2022 15.20,
321,This stock is a very good choice to your portfolio ...buy at current levels for Good investment For AnyTips OrHelp wtzp... 73OO7 :311 :44,17-01-2022 15.19,
322,amazing day sell call achieved today..8250...given today morning...good money made by my followers..stay tuned for more updates on this stock.,17-01-2022 14.48,
323,8350 is a strong resistance. But it will cross it and trade at 8800 this week,17-01-2022 14.42,
324,sell ..... loosing market share permanently to TATA and others.... low quality car material... ugly looking cars... very very low quality paint job....no safety... cars crash like tin can... lost value for money tag long back... very very p...&nbsp,17-01-2022 12.09,
325,This stock is a very good choice to your portfolio ...buy at current levels for Good investment For AnyTips OrHelp wtzp... 73OO7 :311 :44,17-01-2022 11.58,
326,"Maruti : Short term target : 9000 , buy call",17-01-2022 11.38,
327,Maruti Suzuki Swift And Tata Punch Continue To Lead The Mid-Size Hatchback Segment In December 2021,17-01-2022 11.38,
328,"Maruti : Intra Day Target : 8250 , sell call given today for shorters in this counter to make decent money.",17-01-2022 11.37,
329,Have an opinion on this news? Post your comment here.,17-01-2022 11.33,
330,"Remember corrections in market are temporary, growth is permanent use dips as buying opportunity for more info v.gd/GjmAyK",17-01-2022 11.31,
331,"Remember corrections in market are temporary, growth is permanent use dips as buying opportunity for more info v.gd/GjmAyK",17-01-2022 11.25,
332,sell..sell..sell exit maruti now..already broke 8300 and trading below. Huge selling can be seen.,17-01-2022 10.35,
333,"Maruti is a sell on rise for now, it seems day high is made and facing supply, tgt should be 8220-8240, SL only above 8350..",17-01-2022 10.33,
334,NOW MAKE A BUY CALL FOR GOOD RETURN IN MARUTI AUTO SECTOR GOOD MOMENTUM TODAY KEEP TGT 8250 - 8300 - 8400 SL 8000,17-01-2022 9.30,
335,NOW MAKE A BUY CALL FOR GOOD RETURN IN MARUTI AUTO SECTOR GOOD MOMENTUM TODAY KEEP TGT 8250 - 8300 - 8400 SL 8000,17-01-2022 9.29,
336,Approaching fast towards Rs 1300/- Hold tightly with patience.,17-01-2022 9.26,
337,buy maruti short term target 9050 in 3- 4 session,17-01-2022 9.05,
338,"Maruti Suzuki India has unveiled price change across models owing to increase in various input costs. The weighted average price increase in ex-showroom Prices (Delhi) across Models is 1.7%. The new prices are effective from January 15, 202...&nbsp",17-01-2022 5.56,
339,"Monday session will be bearish for Maruti, 7800PE is best for making money for January Expiry.",16-01-2022 20.24,
340,MARUTI SUZUKI LOOKS GOOD IN CHART BULLISH ZONE KEEP BUY AT DIP....,15-01-2022 22.30,
341,If you check OI data it clear shows huge put writers at 15700 and 15750...giving good support as sgx nifty close in green by big margin..it clearly indicates bullish apttern in chart analysis...PCR ratio is also good..buy friends and best o...&nbsp,15-01-2022 22.29,
342,as per Open interest data and PCR ratio suggesting monday market will be in huge height buy huge opening and supported by all global indexes and sgx nifty is green..buy as much as u can..,15-01-2022 22.28,
343,"PV Input cost raised significantly, semiconductor not available, air bag also set back, margin are thin...maruti Seems on back foot now... Atleast 15% correction possible near result day on 25th January",15-01-2022 15.14,
344,aaj bola tha 7963 me sl 7880 120 OPPER AAGAYA 8500 ME SELL KARO...,13-01-2022 15.16,
345,please advise target of maruti suzuki 8200ce for next week. I have bought it at 192rs today. Should hold it OR sell,13-01-2022 15.01,
346,Big block deals happening everyday in so many stocks. Who all are buying.,13-01-2022 14.28,
347,Stock seen heavy volumes in last couple of days due to the latest news like investment from Reliance.for more info v.gd/GjmAyK,13-01-2022 13.11,
348,Any dip can be taken as a fresh buying opportunity. The upside rally can take the share price so high in coming quarters for more info v.gd/GjmAyK,13-01-2022 13.11,
349,"Maruti : Intra day target is 8050 , so buy in this counter today to make good profits.",13-01-2022 12.54,
350,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... bnfs.at/891c,13-01-2022 12.23,
351,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... bnfs.at/891c",13-01-2022 12.23,
352,For Stocks Quarterly result updates more info v.gd/GjmAyK,13-01-2022 11.47,
353,Buy Buy Buy ...... 8200 target ,13-01-2022 11.04,
354,"Maruti : Short term target : 9000 , buy call given .",12-01-2022 11.34,
355,"Maruti : Intra Day Target : 8220 , buy call given today.",12-01-2022 11.33,
356,PMC fincrop next multibigger stock target RS.10 plus March 2022 buy and hold once again RS.100 plus next 2 years bnfs.at/891c,12-01-2022 11.23,
357,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos ..bnfs.at/891c,12-01-2022 11.22,
358,Looking weak from here with low delivery volume high chances of short sell possible here for more info v.gd/GjmAyK,12-01-2022 10.55,
359,profit booking time in Maruti...stock will correct till 7810 before quarterly results are announced.,12-01-2022 10.13,
360,Trading is a skill Not a science so stop researching start following.........bnfs.at/891c,12-01-2022 10.06,
361,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... bnfs.at/891c,12-01-2022 10.05,
362,Low Interest rates and system liquidity will be a reason for bullish in upcoming trading sessions. To know when exactly to trade for more info v.gd/GjmAyK,12-01-2022 9.54,
363,Momentum in this script with good moving average keep in watch list for more info v.gd/GjmAyK,12-01-2022 7.23,
364,sell Maruti looking weak on charts...will slide below 8100 for sure today. enter only near 7800..after seeing its december results.,11-01-2022 13.49,
365,PMC fincrop next multibigger stock target RS.10 plus March 2022 buy and hold once again RS.100 plus next 2 years bnfs.at/891c,11-01-2022 13.45,
366,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST ......... bnfs.at/891c,11-01-2022 13.44,
367,sell sell sell now...will fall below 8100 very soon and close near 8065 today...as per charts,11-01-2022 13.39,
368,"Maruti is over run and can see correction till 7850. December quarter margins are hit by commodity prices and now air bag mandate will further increase its costs. Omicron will affect its plant working at Manesar , Haryana. Sell and book pro...&nbsp",11-01-2022 13.19,
369,Looking weak from here with low delivery volume high chances of short sell possible here for more info v.gd/GjmAyK,11-01-2022 12.41,
370,"Maruti to launch 8 new cars, SUVs in 18 months - Alto , Brezza , Baleno , Jimny.",11-01-2022 12.00,
371,"Maruti : Short term target : 9000 , buy call.",11-01-2022 11.59,
372,"Maruti : Intra Day Target : 8150 , buy call given today for very good intra day profits.",11-01-2022 11.58,
373,The weekly momentum indicator has triggered a bullish crossover. However The RSI factor should be considered to analyse the Entry point.for more info v.gd/GjmAyK,11-01-2022 10.05,
374,Investing money is the process of committing resources in a strategic way to accomplish a specific objective..... To know more bnfs.at/89Ic,10-01-2022 20.22,
375,Be fearful when others are greedy. Be greedy when others are fearful..... To know more bnfs.at/89Ic,10-01-2022 20.22,
376,Bajaj finserve positional above 17500 support 16250 target 21000 For AnyTips OrHelp wtzp... 73OO7 :311 :44,10-01-2022 18.58,
377,Real estate stocks like dlf and godrej properties are fii favourite..,10-01-2022 18.38,
378,Telle grm Profit_Junction : Bajaj auto is little bullish as per MACD and stochastics in daily chart. Buy it only abv resistance 3300 for a tgt 3700 soon. I share freee intraday caallls in my Tellee grm Profit_Junction,10-01-2022 18.25,
379,"powergrid good move given cmp 211 add for 230/240 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",10-01-2022 18.09,
380,"Telle grm Profit_Junction : Adani ports is consolidating as per RSI, ichimoku in weekly chart. Buy abv its next resistance 718 for 750 . I share freee intraday caallls in my Tellee grm Profit_Junction",10-01-2022 17.57,
381,"Some Unauthorized News is coming from another forums, check now... Queen of future",10-01-2022 17.43,
382,"Buy apollo hospital cmp 5592 and tomorrow morning 5709/5800 ,For AnyTips OrHelp wtzp... 73OO7 :311 :44",10-01-2022 17.14,
383,Ready for next week with previous holdings its ready for break again with more profit...,10-01-2022 16.51,
384,Buy sintex plastic Big News announce Today.....,10-01-2022 13.19,
385,"Maruti : Intra Day Target : 8200 , buy call given today for decent intra day gains.",10-01-2022 12.36,
386,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos........... bnfs.at/891c,10-01-2022 12.18,
387,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available............ bnfs.at/891c,10-01-2022 12.18,
388,"Some Unauthorized News is coming from another forums,",10-01-2022 11.57,
389,This stock is expected to stay on the upward trajectory from a short to medium-term perspective for more info v.gd/GjmAyK,10-01-2022 11.20,
390,Looking weak from here with low delivery volume high chances of short sell possible here for more info v.gd/GjmAyK,10-01-2022 10.53,
391,Momentum in this script with good moving average keep in watch list for more info v.gd/GjmAyK,10-01-2022 10.40,
392,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available bnfs.at/891c,10-01-2022 10.13,
393,Return of Work from Home means diminishing prospects of auto sales....,10-01-2022 10.10,
394,Currently trading at lower price due to industry dynamics. But the stock has a long term upside potential for more info v.gd/GjmAyK,10-01-2022 9.01,
395,8100 ce looks gud on Dips tgt 150 conservative sl 80 cmp109,10-01-2022 8.21,
396,Cement sector midcaps like jklakshmi and indiacement should be on ur radar. Follow searrcchh on Tellleegrram. AlgoSignal2021 v.gd/yRTyXG,08-01-2022 7.44,
397,Disinvestment is on a high agenda. Get Stocks list who will benefit the most.. searrcchh on Tellleegrram. AlgoSignal2021 v.gd/yRTyXG,08-01-2022 7.44,
398,buy maruti 8200 call 80 sl 70 tgt 140 positional satranchi on,07-01-2022 15.32,
399,When you are giving some genuine Call then along with the target give SL and time frame too,07-01-2022 12.45,
400,Siri Stock Market World : Buy Maruti Suzuki at 7860 Target 8300,07-01-2022 12.36,
401,Massive profit bkng will lead towards 7500/7450 again so avoid now *****,07-01-2022 11.47,
402,Buy MARUTI at price 7910 for short term target of 8050 very soon.,07-01-2022 10.24,
403,"FIIs outflow from emerging markets will continue to developed countries . Book PROFITS in all stocks gradually .nifty might correct to 16000 ,15000 . Decide yours .",07-01-2022 9.50,
404,Buy it for investment purposes having strong fundamentals,07-01-2022 8.36,
405,Looking weak from here with low delivery volume high chances of short sell possible here for more info v.gd/GjmAyK,06-01-2022 21.34,
406,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........bnfs.at/891c,06-01-2022 12.36,
407,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... bnfs.at/891c,06-01-2022 12.36,
408,Will see more positive levels in this stock so keep buying...,06-01-2022 12.01,
409,"Maruti Suzuki on Monday announced it had exported a total of 205,450 units from its manufacturing facilities in India in 2021, its highest ever. Maruti also took the opportunity to underline its commitment towards the Make in India initiati...&nbsp",06-01-2022 11.52,
410,"Maruti : Intra Day Target : 7820 , buy buy buy buy in this counter today.",06-01-2022 11.51,
411,"Maruti is buy on decline stock for this month. Support at 7450, potential target of 8350",06-01-2022 11.28,
412,Positive movement expected due to high delivery percentage accumulate for more info v.gd/GjmAyK,06-01-2022 11.12,
413,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. Queen of future,06-01-2022 10.59,
414,"Remember corrections in market are temporary, growth is permanent use dips as buying opportunity for more info v.gd/GjmAyK",06-01-2022 10.00,
415,Yesterday we have made small profit in Maruti.,06-01-2022 8.26,
416,The daily price action has formed a small bearish candle should consider Reliance cautiously to know exact target point for more info v.gd/GjmAyK,05-01-2022 14.31,
417,Do not sell Maruti unless you have other compelling commitments. Rs.10000/- is on way. Have patience.,05-01-2022 14.24,
418,Huge correction done in good fundamentally strong stocks buy in every dips for investment for more info v.gd/GjmAyK,05-01-2022 14.12,
419,7838 Feb fut sale stop loss tgt positional 7540****,05-01-2022 13.55,
420,"Strong levels, Good Result, Consolidated in last week, strongly recommend this stock for buying for more details... Queen of future",05-01-2022 13.52,
421,sudden fall expected upto 7400.wait and see,05-01-2022 13.44,
422,Maruti has reported an EPS of 30 for first half of the year. It sold around vehicles per month in December quarter which is normal sales for the company. However material costs have gone up 30 to 40 %. EPS for December quarter could be arou...&nbsp,05-01-2022 13.07,
423,Huge correction done in good fundamentally strong stocks buy in every dips for investment for more info v.gd/GjmAyK,05-01-2022 12.06,
424,Buy Maruti AT 7552 with SL of 7474 for trgts 7725 rs,05-01-2022 9.05,
425,To know the stocks details and updates for more info v.gd/GjmAyK,05-01-2022 8.59,
426,without any guidance and basic knowledge please don`t start day trading,04-01-2022 14.45,
427,friends pl shortcover your shorts its complete reversal on chart for target 7800,04-01-2022 13.26,
428,Huge correction done in good fundamentally strong stocks buy in every dips for investment for more info v.gd/GjmAyK,04-01-2022 12.48,
429,1000 % PROFITS . Reliance is buying Sintex industries . Buy Sintex industries . CMP is 19 . Short term TARGET is 46 and 100 .,04-01-2022 12.26,
430,To know the stocks details and updates for more info v.gd/GjmAyK,04-01-2022 12.12,
431,"Maruti : Short Term Target : 7900, buy call.",04-01-2022 11.53,
432,Maruti is all set to capture a robust PV cars market share in India with its slew of launches in 2022. Sales volumes and Operating margin pressure seems to be easing away with the launches planned in 2022 and since Maruti has got strong ret...&nbsp,04-01-2022 11.53,
433,"Maruti : Intra Day Target : 7660 , buy now for decent to good intra day profits.",04-01-2022 11.51,
434,markets just at the right mood for new positions on long side .,04-01-2022 11.44,
435,GOLDEN UPSIDE COMING FAST IN FUTURE CONSUMER,04-01-2022 11.28,
436,"BUY MARUTI SUZUKI 7523 SL 7447 TARGET 7600/7675, TELLEGRAAM - GLOBTRAD",03-01-2022 20.27,
437,Will see more downtrend in upcoming session so be ready for come out from stock...,03-01-2022 20.26,
438,Will see more upward moments so just wait and watch...,03-01-2022 15.51,
439,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... bnfs.at/891c,03-01-2022 14.45,
440,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... bnfs.at/891c",03-01-2022 14.45,
441,Start Booking PROFIT in all stocks gradually from now to till 17700 .nifty range is 16300 and 18000 ..Fix stop loss .,03-01-2022 13.23,
442,Looking weak from here with low delivery volume high chances of short sell possible here for more info v.gd/GjmAyK,03-01-2022 13.09,
443,": Hi my frnd, if you see my targets for Maruti has already been met and now its surging towards 7800.",03-01-2022 12.56,
444,Momentum in this script with good moving average keep in watch list for more info v.gd/GjmAyK,03-01-2022 12.56,
445,Will see more upward moments so just wait and watch...,03-01-2022 12.48,
446,Strong Intraday Sell Maruti Suzuki at 7540 Target is 7500 for Intraday only,03-01-2022 9.36,
447,will maruti open down as sales down. should it go below 7000.,03-01-2022 7.33,
448,This stock is ready to show you more power very soon so be ready before buy on right levels...,03-01-2022 2.54,
449,Be caution while creating fresh position in CE/PE coz technical view & data view is saying something different For AnyTips OrHelp wtzp... 73OO7 :311 :44,02-01-2022 22.39,
450,My wish when i meet you in person is to give a tight slap to you for witting same comment again and again on different forums.,02-01-2022 21.16,
451,"Maruti its a bear call for Monday Trading Buy only above 7500 and Short at 7400, Tomorrow it will be gap downs as both Technical and Quarterly Result are against Bullish instead of Bullish Trends",02-01-2022 20.41,0
452,"Importantly, while system liquidity is adequate and interest rates are low, credit growth has remained in a slumber. There could be various reasons for this.",02-01-2022 20.28,
453,"if certain sectors are not nurtured and financial flows are not maintained to these, there could be a risk of these businesses reaching a no-returns stage and thus an erosion in the supply-side of the economy.",02-01-2022 19.29,
454,This stock is ready to show you more power very soon so be ready before buy on right levels...,01-01-2022 7.30,
455,Telle grm Profit_Junction : ACC formed inverted hammer pattern near the resistance. Buy it only above BB upper line of 2300 for a tgt of 2600 . I give freee intrdy sugggestions in my Tellee grm Profit_Junction,02-01-2022 16.51,
456,What is the particular time that december sales data will be declared,01-01-2022 13.25,
457,Telle grm Profit_Junction: Biocon is little bullish as per indicators in daily chart. Buy only above the next resistance 380 for 400 tgt in 1 week. I give freee intrdy sugggestions in my Tellee grm Profit_Junction,01-01-2022 12.41,
458,"Remember corrections in market are temporary, growth is permanent use dips as buying opportunity for more info v.gd/GjmAyK",01-01-2022 11.27,
459,IT stocks looking good for portfolios now... also intraday trading will be interesting.. Queen of future,01-01-2022 10.11,
460,for those holding yesbank remember Only 75% shares are blocked for 3 years..One can sell remaining 25% whenever they want.. Queen of future,01-01-2022 10.09,
461,To know the stocks details and updates for more info v.gd/GjmAyK,01-01-2022 10.09,
462,Momentum in this script with good moving average keep in watch list for more info v.gd/GjmAyK,31-12-2021 21.47,
463,"Post a base Triangle breakout in mid-July, the stock resumed the larger uptrend. For the week gone by, it has formed a bullish outside bar pattern on the weekly chart, which reinforces the uptrend",31-12-2021 19.53,
464,"if certain sectors are not nurtured and financial flows are not maintained to these, there could be a risk of these businesses reaching a no-returns stage and thus an erosion in the supply-side of the economy.",31-12-2021 19.41,
465,"if certain sectors are not nurtured and financial flows are not maintained to these, there could be a risk of these businesses reaching a no-returns stage and thus an erosion in the supply-side of the economy.",31-12-2021 19.33,
466,7280 ki buy new year tgt 7700 expected lets go all out ****,30-12-2021 12.34,
467,7280 ki buy new year celebration only buy tgt expected 7700soon *****,30-12-2021 12.33,
468,PMC fincrop next multibigger stock target RS.10 plus March 2022 buy and hold once again RS.100 plus next 2 years bnfs.at/891c,30-12-2021 12.31,
469,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos ..bnfs.at/891c,30-12-2021 12.31,
470,Next target comes 7456 if crosses 7643,29-12-2021 22.36,
471,"is maruti buy , sell , hold will it move to 6500. near future. as it has down graded by fii.",29-12-2021 20.47,
472,"Maruti looking bullish , buy at current levels and hold for long term",29-12-2021 19.28,
473,Profit booking would be seen now in this stock now book ur profit....wait to reenter at lower levels,29-12-2021 18.09,
474,Volume is nothing but the number of times a company s stock is traded at a particular time,29-12-2021 15.32,
475,"On back of improved chip supply, Robust demand, new launches, improvement in margins and an EV foray.....expect Maruti to touch 10000 in next 6 months. An Investment Idea",29-12-2021 14.30,
476,Sell on rally . Short term nifty range is 16300 - 17200 . Buy all stocks below 16900 and 16500 .,29-12-2021 8.41,
477,Telle grm Profit_Junction : Bajaj auto is little bullish as per MACD and stochastics in daily chart. Buy it only abv resistance 3300 for a tgt 3700 soon. I share freee intraday caallls in my Tellee grm Profit_Junction,29-12-2021 6.02,
478,For every 4 CE positions One Nifty PE can be added to hedge your positions.,28-12-2021 22.14,
479,"MARUTI Remains Strong on charts above 7300, target 7500",28-12-2021 20.39,0
480,Volume is nothing but the number of times a company s stock is traded at a particular time,28-12-2021 18.23,1
481,reco... correction... this will shoot to 7500 tomorrow buy buy buy,28-12-2021 15.27,0
482,profit booking part 2 or season 2 coming soon... corono virus will bring entire market down,28-12-2021 14.59,0
483,fasten ur seatbelts... profit booking coming soon,28-12-2021 14.35,0
484,Unlikely scenario analysis developed strong analytical skills developed strong. How? ..........bnfs.at/891c,28-12-2021 13.57,1
485,Book profits to avoid loss in Corona spread . Wait for January 14 to hold long position . Till then markets might be volatile .,28-12-2021 13.53,0
486,Will see more positive levels in this stock so keep buying..,27-12-2021 18.04,0
487,Hi irritating Deepesh! When will you stop posting bullshit?,27-12-2021 14.55,1
488,be tu phir aa gaya... tu band kar..boht irritating aadmi hai tu.. sab ulta bolta hai,27-12-2021 14.20,1
489,Telle grm Profit_Junction : HUL started its bullish trend as per stochastics in hourly chart. To learn chart reading and get fresh freee intrdy caallls in my Telleegrm Profit_Junction Buy it above swing high 2400 for next resistances 2700/3...&nbsp,27-12-2021 13.01,1
490,"Maruti : Intra Day Target : 7335 , buy buy heavy buy in this counter today. Sure-shot profits.",27-12-2021 11.35,0
491,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available bnfs.at/891c,27-12-2021 9.53,1
492,Invest safely so never gonna regret. pick worthy deal with us,27-12-2021 9.24,1
493,7500 achieved couple of days back. expecting bull mkt to continue from 27 dec onwards. finger crossed,26-12-2021 22.23,0
494,whether maruti share price will go up,26-12-2021 21.24,1
495,LOCKDOWN is started .nifty might correct to 16000 and 15000 due to Omicron spreading faster . Sell on rally . Stop loss 7000 .,26-12-2021 20.47,0
496,Will see more downtrend in upcoming session so be ready for come out from stock...,24-12-2021 13.44,0
497,Fundamentally strong stock add at every dips for long term..,24-12-2021 13.41,0
498,7255 ki buy Expected to achieve or surpass 7600 on New year ahead *** so no hurry ***,24-12-2021 11.00,0
499,"MARUTI IS BTST 7420 FOR TOMORROW TGT 7600/7700 , tellegraam- PUJATIPS",22-12-2021 15.46,0
500,Volume is nothing but the number of times a company s stock is traded at a particular time .,23-12-2021 19.59,1
501,Volume is nothing but the number of times a company s stock is traded at a particular time,23-12-2021 18.54,
502,this will come up till 7500 re tomorrow,23-12-2021 15.44,
503,It is also important to close all open positions. Intraday traders often fail to do so due to fear of booking a loss.,23-12-2021 15.24,
504,Unlikely scenario analysis developed strong analytical skills developed strong. How? ..........bnfs.at/891c,23-12-2021 14.10,
505,Fundamentally strong stock add at every dips for long term for more... bnfs.at/891c,23-12-2021 14.10,
